"identifiant","pays","poids","csp","csp_père","csp_mère","education","education_pere","education_mere","genre","age","csp_avec_A","mobilite","age_cat"
12312552,"GR",0.7224593,"OQ","OQ","OQ",3,1,1,1,47,"OQ","OQ_OQ_M","41-65"
12312553,"GR",0.5685556,"OQ","OQ","OQ",1,1,1,1,67,"OQ","OQ_OQ_M",">65"
12312554,"GR",0.7224593,"OQ","OQ","OQ",3,1,1,1,46,"OQ","OQ_OQ_M","41-65"
12312555,"GR",0.23142402,"OQ","OQ","OQ",1,1,1,2,44,"OQ","OQ_OQ_F","41-65"
12312556,"GR",0.3177274,"OQ","PI","PI",2,1,1,2,29,"OQ","OQ_PI_F","26-40"
12400473,"GR",0.36122966,"OQ","C","ONQ",3,5,2,1,37,"OQ","OQ_C_M","26-40"
12402872,"GR",0.5685556,"OQ","OQ","OQ",1,1,1,1,57,"A","OQ_OQ_M","41-65"
12402874,"GR",0.34268087,"OQ","OQ","OQ",3,1,1,2,44,"C","OQ_OQ_F","41-65"
12402876,"GR",0.33765864,"C","ONQ","OQ",5,3,1,2,31,"C","C_OQ_F","26-40"
12402877,"GR",0.2842778,"ONQ","OQ","66",1,1,1,1,57,"ONQ","ONQ_OQ_M","41-65"
12402878,"GR",0.2842778,"OQ","OQ","66",1,1,1,1,75,"A","OQ_OQ_M",">65"
12405301,"GR",0.34713602,"ONQ","OQ","OQ",1,1,1,2,41,"ONQ","ONQ_OQ_F","41-65"
12405304,"GR",0.57856,"ONQ","OQ","OQ",1,1,1,2,54,"ONQ","ONQ_OQ_F","41-65"
12405308,"GR",0.26258245,"OQ","66","OQ",1,1,1,2,60,"OQ","OQ_OQ_F","41-65"
12407851,"GR",0.39671034,"OQ","OQ","66",3,1,1,1,29,"OQ","OQ_OQ_M","26-40"
12407852,"GR",0.46940723,"C","OQ","ONQ",5,1,1,2,44,"C","C_ONQ_F","41-65"
12407855,"GR",0.16882932,"PI","OQ","OQ",5,2,1,2,33,"PI","PI_OQ_F","26-40"
12407856,"GR",0.4264167,"OQ","OQ","66",2,1,1,1,68,"OQ","OQ_OQ_M",">65"
12407858,"GR",0.3484827,"C","ONQ","66",5,1,1,1,52,"C","C_ONQ_M","41-65"
12410381,"GR",0.26258245,"OQ","OQ","OQ",1,1,1,2,72,"OQ","OQ_OQ_F",">65"
12410388,"GR",0.13129123,"OQ","OQ","OQ",2,1,1,2,80,"OQ","OQ_OQ_F",">65"
12412891,"GR",0.2842778,"OQ","OQ","OQ",1,1,1,1,68,"A","OQ_OQ_M",">65"
12412892,"GR",0.13129123,"OQ","OQ","OQ",1,1,1,2,70,"A","OQ_OQ_F",">65"
12412893,"GR",0.4264167,"OQ","OQ","OQ",1,1,1,1,63,"A","OQ_OQ_M","41-65"
12412894,"GR",0.34713602,"OQ","OQ","OQ",1,1,1,2,54,"A","OQ_OQ_F","41-65"
12412897,"GR",0.4264167,"OQ","OQ","OQ",1,1,1,1,60,"A","OQ_OQ_M","41-65"
12412898,"GR",0.91713613,"OQ","OQ","OQ",2,1,1,1,31,"OQ","OQ_OQ_M","26-40"
12500041,"GR",0.33551538,"C","OQ","66",5,1,1,1,57,"C","C_OQ_M","41-65"
12500042,"GR",0.7934207,"OQ","OQ","ONQ",3,1,2,1,25,"A","OQ_OQ_M","14-25"
12500044,"GR",0.5685556,"OQ","OQ","OQ",1,1,1,1,75,"A","OQ_OQ_M",">65"
12500045,"GR",0.4264167,"OQ","PI","PI",1,1,1,1,63,"OQ","OQ_PI_M","41-65"
12500047,"GR",0.91713613,"OQ","OQ","OQ",2,1,1,1,25,"OQ","OQ_OQ_M","14-25"
12502285,"GR",0.59506553,"C","OQ","OQ",3,1,1,1,26,"C","C_OQ_M","26-40"
12504501,"GR",0.26258245,"OQ","OQ","OQ",1,1,1,2,68,"A","OQ_OQ_F",">65"
12504503,"GR",0.62518454,"OQ","OQ","66",1,1,1,1,52,"OQ","OQ_OQ_M","41-65"
12504504,"GR",0.4167897,"OQ","OQ","66",1,1,1,1,51,"A","OQ_OQ_M","41-65"
12504505,"GR",0.2842778,"OQ","OQ","66",1,1,1,1,86,"A","OQ_OQ_M",">65"
12504506,"GR",0.62518454,"OQ","OQ","66",1,1,1,1,51,"OQ","OQ_OQ_M","41-65"
12504507,"GR",0.4167897,"OQ","OQ","66",1,1,1,1,51,"OQ","OQ_OQ_M","41-65"
12506601,"GR",0.4167897,"OQ","OQ","OQ",1,1,1,1,36,"OQ","OQ_OQ_M","26-40"
12506602,"GR",0.4264167,"OQ","OQ","OQ",1,1,1,1,74,"OQ","OQ_OQ_M",">65"
12506603,"GR",0.11571201,"OQ","OQ","OQ",2,1,1,2,48,"OQ","OQ_OQ_F","41-65"
12506605,"GR",0.20839486,"OQ","OQ","66",2,1,1,1,40,"OQ","OQ_OQ_M","26-40"
12508741,"GR",0.5685556,"OQ","OQ","OQ",1,1,1,1,81,"A","OQ_OQ_M",">65"
12508745,"GR",0.36122966,"OQ","OQ","66",3,2,1,1,35,"OQ","OQ_OQ_M","26-40"
12508746,"GR",0.4074363,"OQ","OQ","66",3,1,1,1,69,"OQ","OQ_OQ_M",">65"
12508747,"GR",0.6969654,"C","PI","OQ",5,1,1,1,47,"C","C_PI_M","41-65"
12510981,"GR",0.59506553,"OQ","OQ","OQ",3,1,1,1,30,"A","OQ_OQ_M","26-40"
12510982,"GR",0.2842778,"OQ","OQ","66",1,1,1,1,64,"A","OQ_OQ_M","41-65"
12510983,"GR",0.13129123,"OQ","OQ","OQ",1,1,1,2,68,"A","OQ_OQ_F",">65"
12510985,"GR",0.36122966,"OQ","OQ","OQ",3,1,1,1,43,"OQ","OQ_OQ_M","41-65"
12510986,"GR",0.36122966,"OQ","OQ","OQ",3,2,1,1,46,"C","OQ_OQ_M","41-65"
12510987,"GR",0.26258245,"OQ","OQ","OQ",1,1,1,2,65,"A","OQ_OQ_F","41-65"
12513242,"GR",0.22845395,"C","88","OQ",3,1,1,2,40,"C","C_OQ_F","26-40"
12513243,"GR",0.34713602,"OQ","OQ","OQ",2,1,1,2,50,"A","OQ_OQ_F","41-65"
12513244,"GR",0.4167897,"OQ","OQ","OQ",2,1,1,1,39,"A","OQ_OQ_M","26-40"
12513245,"GR",0.55028164,"OQ","OQ","OQ",2,2,1,1,24,"OQ","OQ_OQ_M","14-25"
12513247,"GR",0.39387363,"OQ","66","OQ",1,1,1,2,68,"A","OQ_OQ_F",">65"
12515581,"GR",0.59506553,"OQ","OQ","OQ",3,1,1,1,19,"OQ","OQ_OQ_M","14-25"
12515582,"GR",0.23142402,"OQ","OQ","OQ",2,1,1,2,36,"OQ","OQ_OQ_F","26-40"
12515583,"GR",0.8204406,"OQ","OQ","OQ",3,1,1,2,21,"OQ","OQ_OQ_F","14-25"
12515584,"GR",0.91713613,"OQ","OQ","66",1,1,2,1,22,"OQ","OQ_OQ_M","14-25"
12515586,"GR",0.39387363,"OQ","OQ","OQ",1,1,1,2,61,"A","OQ_OQ_F","41-65"
12515587,"GR",0.23142402,"OQ","OQ","OQ",2,1,1,2,40,"OQ","OQ_OQ_F","26-40"
12517831,"GR",0.1421389,"OQ","OQ","66",1,1,1,1,78,"A","OQ_OQ_M",">65"
12517834,"GR",0.2842778,"OQ","OQ","66",1,1,1,1,64,"A","OQ_OQ_M","41-65"
12517835,"GR",0.4167897,"OQ","OQ","OQ",1,1,1,1,36,"OQ","OQ_OQ_M","26-40"
12517836,"GR",0.5251649,"OQ","OQ","OQ",1,1,1,2,67,"A","OQ_OQ_F",">65"
12517837,"GR",0.2842778,"OQ","OQ","OQ",1,1,1,1,87,"A","OQ_OQ_M",">65"
12517838,"GR",0.26258245,"OQ","OQ","OQ",1,1,1,2,81,"A","OQ_OQ_F",">65"
12520082,"GR",0.2842778,"OQ","OQ","OQ",1,1,1,1,69,"A","OQ_OQ_M",">65"
12520083,"GR",0.62518454,"OQ","OQ","OQ",1,1,1,1,39,"A","OQ_OQ_M","26-40"
12520085,"GR",0.2842778,"OQ","OQ","OQ",1,1,1,1,63,"A","OQ_OQ_M","41-65"
12520087,"GR",0.2842778,"OQ","OQ","OQ",1,1,1,1,70,"A","OQ_OQ_M",">65"
12522321,"GR",0.39387363,"OQ","OQ","OQ",1,1,1,2,57,"A","OQ_OQ_F","41-65"
12522322,"GR",0.13129123,"OQ","OQ","OQ",1,1,1,2,76,"A","OQ_OQ_F",">65"
12522323,"GR",0.4102203,"OQ","OQ","OQ",3,1,1,2,24,"OQ","OQ_OQ_F","14-25"
12522324,"GR",0.26258245,"OQ","OQ","OQ",1,1,1,2,69,"A","OQ_OQ_F",">65"
12522325,"GR",0.36685446,"OQ","OQ","66",2,1,1,1,33,"A","OQ_OQ_M","26-40"
12522326,"GR",0.7934207,"OQ","OQ","OQ",3,1,1,1,33,"OQ","OQ_OQ_M","26-40"
12524583,"GR",0.4264167,"OQ","PI","66",1,1,1,1,55,"OQ","OQ_PI_M","41-65"
12526942,"GR",0.26258245,"ONQ","66","OQ",1,1,1,2,59,"ONQ","ONQ_OQ_F","41-65"
12601712,"GR",0.2842778,"OQ","OQ","66",1,1,1,1,78,"A","OQ_OQ_M",">65"
12601713,"GR",0.26258245,"OQ","OQ","OQ",1,1,1,2,74,"A","OQ_OQ_F",">65"
12603511,"GR",0.4102203,"OQ","C","OQ",3,1,1,2,27,"OQ","OQ_OQ_F","26-40"
12603514,"GR",0.2842778,"OQ","OQ","OQ",1,1,1,1,68,"A","OQ_OQ_M",">65"
12605292,"GR",0.39387363,"OQ","OQ","OQ",1,1,1,2,72,"A","OQ_OQ_F",">65"
12605293,"GR",0.36685446,"OQ","OQ","OQ",2,1,1,1,29,"OQ","OQ_OQ_M","26-40"
12605294,"GR",0.23142402,"OQ","OQ","OQ",1,1,1,2,54,"A","OQ_OQ_F","41-65"
12605295,"GR",0.4102203,"OQ","OQ","OQ",3,1,1,2,31,"OQ","OQ_OQ_F","26-40"
12607151,"GR",0.13129123,"OQ","OQ","OQ",1,1,1,2,69,"A","OQ_OQ_F",">65"
12607152,"GR",0.3484827,"C","OQ","66",5,1,1,1,36,"C","C_OQ_M","26-40"
12607155,"GR",0.26258245,"C","OQ","OQ",1,1,1,2,66,"C","C_OQ_F",">65"
12607156,"GR",0.26258245,"OQ","OQ","OQ",1,1,1,2,67,"A","OQ_OQ_F",">65"
12608961,"GR",0.26258245,"OQ","66","ONQ",1,1,1,2,75,"A","OQ_ONQ_F",">65"
12608962,"GR",0.39387363,"OQ","OQ","OQ",2,1,1,2,56,"A","OQ_OQ_F","41-65"
12608964,"GR",0.7224593,"OQ","OQ","OQ",3,1,1,1,36,"A","OQ_OQ_M","26-40"
12608965,"GR",0.4264167,"OQ","ONQ","ONQ",2,1,1,1,57,"A","OQ_ONQ_M","41-65"
12608966,"GR",0.39387363,"OQ","OQ","OQ",2,1,1,2,64,"A","OQ_OQ_F","41-65"
12610861,"GR",0.34713602,"OQ","OQ","OQ",1,1,1,2,49,"A","OQ_OQ_F","41-65"
12610862,"GR",0.26258245,"OQ","66","OQ",1,1,1,2,66,"A","OQ_OQ_F",">65"
12610864,"GR",0.2842778,"ONQ","OQ","OQ",1,1,1,1,73,"ONQ","ONQ_OQ_M",">65"
12610865,"GR",0.55028164,"OQ","ONQ","66",1,1,1,1,19,"OQ","OQ_ONQ_M","14-25"
12612651,"GR",0.2842778,"OQ","OQ","OQ",1,1,1,1,67,"OQ","OQ_OQ_M",">65"
12612652,"GR",0.1421389,"OQ","OQ","OQ",1,1,1,1,67,"OQ","OQ_OQ_M",">65"
12612654,"GR",0.26258245,"OQ","OQ","OQ",1,1,1,2,56,"A","OQ_OQ_F","41-65"
12614443,"GR",0.2842778,"OQ","OQ","OQ",1,1,1,1,66,"A","OQ_OQ_M",">65"
12616211,"GR",0.36122966,"OQ","PI","PI",3,5,3,1,42,"OQ","OQ_PI_M","41-65"
12616212,"GR",0.4264167,"ONQ","ONQ","66",1,1,1,1,58,"ONQ","ONQ_ONQ_M","41-65"
14101232,"GR",0.111331426,"OQ","OQ","OQ",1,3,1,1,78,"C","OQ_OQ_M",">65"
14101233,"GR",0.31072652,"OQ","OQ","OQ",3,1,1,1,32,"OQ","OQ_OQ_M","26-40"
14101237,"GR",0.46608981,"OQ","OQ","C",3,1,5,1,34,"OQ","OQ_OQ_M","26-40"
14102594,"GR",0.3213083,"OQ","ONQ","ONQ",3,1,1,2,32,"OQ","OQ_ONQ_F","26-40"
14102596,"GR",0.33399427,"OQ","ONQ","66",1,1,1,1,63,"OQ","OQ_ONQ_M","41-65"
14102597,"GR",0.31072652,"OQ","ONQ","OQ",3,1,1,1,28,"OQ","OQ_ONQ_M","26-40"
14103545,"GR",0.16322692,"OQ","OQ","66",2,1,1,1,45,"OQ","OQ_OQ_M","41-65"
14103546,"GR",0.16065416,"OQ","OQ","OQ",3,1,1,2,34,"OQ","OQ_OQ_F","26-40"
14104573,"GR",0.4453257,"OQ","ONQ","66",1,1,1,1,59,"OQ","OQ_ONQ_M","41-65"
14104578,"GR",0.16427198,"C","C","66",5,3,1,1,31,"C","C_C_M","26-40"
14106270,"GR",0.30850464,"ONQ","C","ONQ",1,2,1,2,64,"ONQ","ONQ_ONQ_F","41-65"
14106271,"GR",0.282936,"C","ONQ","C",3,1,1,1,39,"C","C_ONQ_M","26-40"
14106275,"GR",0.282936,"OQ","OQ","66",3,1,1,1,54,"OQ","OQ_OQ_M","41-65"
14106276,"GR",0.31072652,"C","ONQ","66",3,1,1,1,30,"C","C_ONQ_M","26-40"
14106279,"GR",0.282936,"OQ","OQ","66",3,1,1,1,52,"OQ","OQ_OQ_M","41-65"
14108072,"GR",0.124431245,"OQ","ONQ","ONQ",2,1,1,2,26,"OQ","OQ_ONQ_F","26-40"
14108076,"GR",0.24511127,"C","OQ","ONQ",5,1,1,2,38,"C","C_ONQ_F","26-40"
14108077,"GR",0.08759837,"C","OQ","66",5,2,1,1,58,"C","C_OQ_M","41-65"
14110005,"GR",0.141468,"OQ","OQ","ONQ",3,1,1,1,35,"OQ","OQ_OQ_M","26-40"
14111601,"GR",0.31912774,"C","PI","66",3,3,2,1,68,"C","C_PI_M",">65"
14113382,"GR",0.31912774,"OQ","ONQ","OQ",3,2,1,1,74,"OQ","OQ_ONQ_M",">65"
14113383,"GR",0.32645383,"C","OQ","66",2,1,1,1,52,"C","C_OQ_M","41-65"
14113385,"GR",0.282936,"PI","OQ","66",3,1,1,1,46,"PI","PI_OQ_M","41-65"
14201616,"GR",0.33399427,"OQ","ONQ","66",1,1,1,1,67,"OQ","OQ_ONQ_M",">65"
14201618,"GR",0.27295184,"C","OQ","66",5,3,3,1,43,"C","C_OQ_M","41-65"
14203706,"GR",0.22266285,"OQ","OQ","66",1,1,1,1,57,"C","OQ_OQ_M","41-65"
14205671,"GR",0.5566571,"OQ","OQ","66",1,1,1,1,55,"OQ","OQ_OQ_M","41-65"
14205672,"GR",0.111331426,"OQ","OQ","66",1,1,1,1,82,"A","OQ_OQ_M",">65"
14205675,"GR",0.22266285,"OQ","OQ","OQ",1,1,1,1,66,"A","OQ_OQ_M",">65"
14205676,"GR",0.10283489,"OQ","OQ","OQ",1,1,1,2,78,"A","OQ_OQ_F",">65"
14207511,"GR",0.65290767,"C","OQ","66",2,1,1,1,50,"C","C_OQ_M","41-65"
14207513,"GR",0.28734165,"OQ","ONQ","66",2,2,1,1,22,"OQ","OQ_ONQ_M","14-25"
14207514,"GR",0.282936,"OQ","ONQ","66",3,1,1,1,47,"OQ","OQ_ONQ_M","41-65"
14207515,"GR",0.31072652,"PI","C","C",3,5,5,1,23,"PI","PI_C_M","14-25"
14209262,"GR",0.32645383,"OQ","ONQ","ONQ",2,1,1,1,38,"OQ","OQ_ONQ_M","26-40"
14209265,"GR",0.27189702,"OQ","ONQ","ONQ",1,1,1,2,43,"C","OQ_ONQ_F","41-65"
14209268,"GR",0.20566978,"ONQ","OQ","OQ",1,1,1,2,64,"ONQ","ONQ_OQ_F","41-65"
14300163,"GR",0.111331426,"OQ","OQ","OQ",1,1,1,1,60,"A","OQ_OQ_M","41-65"
14300166,"GR",0.6382555,"C","OQ","OQ",3,2,1,1,70,"C","C_OQ_M",">65"
14300167,"GR",0.48968077,"ONQ","ONQ","66",1,2,1,1,50,"ONQ","ONQ_ONQ_M","41-65"
14300168,"GR",0.24886249,"ONQ","OQ","OQ",2,1,1,2,30,"ONQ","ONQ_OQ_F","26-40"
14302472,"GR",0.282936,"OQ","C","OQ",3,1,5,1,37,"OQ","OQ_C_M","26-40"
14302474,"GR",0.27189702,"OQ","OQ","OQ",1,1,1,2,40,"A","OQ_OQ_F","26-40"
14302476,"GR",0.33399427,"OQ","OQ","66",1,1,1,1,63,"A","OQ_OQ_M","41-65"
14302477,"GR",0.24886249,"OQ","ONQ","ONQ",2,1,1,2,26,"OQ","OQ_ONQ_F","26-40"
14304841,"GR",0.17893836,"OQ","OQ","OQ",3,1,1,2,46,"C","OQ_OQ_F","41-65"
14304843,"GR",0.282936,"OQ","OQ","66",3,1,1,1,43,"C","OQ_OQ_M","41-65"
14304844,"GR",0.36252937,"OQ","OQ","OQ",1,1,1,2,37,"OQ","OQ_OQ_F","26-40"
14307244,"GR",0.22266285,"C","OQ","OQ",2,1,1,1,60,"C","C_OQ_M","41-65"
14307247,"GR",0.282936,"OQ","OQ","66",3,1,1,1,40,"OQ","OQ_OQ_M","26-40"
14307248,"GR",0.22266285,"OQ","OQ","66",1,1,1,1,68,"A","OQ_OQ_M",">65"
14307249,"GR",0.10283489,"OQ","OQ","OQ",1,1,1,2,81,"A","OQ_OQ_F",">65"
14501512,"GR",0.22266285,"C","OQ","66",1,2,1,1,65,"C","C_OQ_M","41-65"
14501513,"GR",0.81613463,"OQ","OQ","OQ",2,1,1,1,43,"A","OQ_OQ_M","41-65"
14501515,"GR",0.41133955,"OQ","OQ","ONQ",1,2,1,2,62,"A","OQ_ONQ_F","41-65"
14501516,"GR",0.08759837,"C","OQ","66",5,1,1,1,57,"C","C_OQ_M","41-65"
14501517,"GR",0.424404,"OQ","OQ","66",3,1,1,1,36,"A","OQ_OQ_M","26-40"
14503732,"GR",0.20566978,"OQ","OQ","OQ",1,1,1,2,63,"A","OQ_OQ_F","41-65"
14503734,"GR",0.28734165,"OQ","OQ","66",2,1,1,1,22,"A","OQ_OQ_M","14-25"
14503736,"GR",0.37329376,"OQ","88","ONQ",2,1,1,2,33,"OQ","OQ_ONQ_F","26-40"
14503737,"GR",0.43101248,"OQ","OQ","66",2,1,1,1,31,"A","OQ_OQ_M","26-40"
14506081,"GR",0.20566978,"ONQ","OQ","OQ",1,1,1,2,70,"ONQ","ONQ_OQ_F",">65"
14506083,"GR",0.22266285,"OQ","OQ","66",1,1,1,1,79,"A","OQ_OQ_M",">65"
14506084,"GR",0.5141744,"OQ","OQ","OQ",1,1,1,2,62,"OQ","OQ_OQ_F","41-65"
14506085,"GR",0.46608981,"OQ","OQ","66",3,1,1,1,28,"OQ","OQ_OQ_M","26-40"
14506086,"GR",0.31072652,"C","OQ","66",3,1,1,1,32,"C","C_OQ_M","26-40"
14506088,"GR",0.48968077,"OQ","OQ","OQ",1,1,1,1,49,"A","OQ_OQ_M","41-65"
14602271,"GR",0.3213083,"OQ","ONQ","OQ",3,1,1,2,29,"OQ","OQ_OQ_F","26-40"
14602272,"GR",0.111331426,"OQ","OQ","66",1,1,1,1,71,"OQ","OQ_OQ_M",">65"
14602273,"GR",0.20566978,"ONQ","OQ","OQ",1,1,1,2,63,"ONQ","ONQ_OQ_F","41-65"
14602274,"GR",0.20566978,"ONQ","OQ","OQ",1,1,1,2,57,"ONQ","ONQ_OQ_F","41-65"
14602275,"GR",0.22266285,"OQ","OQ","66",1,1,1,1,69,"A","OQ_OQ_M",">65"
14602277,"GR",0.20566978,"OQ","OQ","OQ",1,1,1,2,64,"A","OQ_OQ_F","41-65"
14604861,"GR",0.18126468,"OQ","OQ","OQ",1,1,1,2,50,"OQ","OQ_OQ_F","41-65"
14604863,"GR",0.5566571,"OQ","OQ","66",1,1,1,1,58,"A","OQ_OQ_M","41-65"
14604864,"GR",0.10283489,"OQ","OQ","OQ",1,1,1,2,68,"A","OQ_OQ_F",">65"
14604867,"GR",0.20566978,"OQ","OQ","OQ",1,1,1,2,73,"A","OQ_OQ_F",">65"
14607641,"GR",0.20566978,"OQ","OQ","OQ",2,1,1,2,58,"A","OQ_OQ_F","41-65"
14607642,"GR",0.18126468,"OQ","ONQ","OQ",2,1,1,2,54,"OQ","OQ_OQ_F","41-65"
14607644,"GR",0.22266285,"C","OQ","OQ",1,1,1,1,75,"C","C_OQ_M",">65"
14607646,"GR",0.20566978,"OQ","OQ","OQ",1,1,1,2,68,"A","OQ_OQ_F",">65"
14610254,"GR",0.35787672,"OQ","OQ","OQ",3,1,1,2,37,"A","OQ_OQ_F","26-40"
14610255,"GR",0.22266285,"OQ","OQ","OQ",1,1,1,1,62,"OQ","OQ_OQ_M","41-65"
14610257,"GR",0.5746833,"OQ","OQ","66",1,1,1,1,29,"OQ","OQ_OQ_M","26-40"
14610259,"GR",0.32645383,"OQ","ONQ","66",2,1,1,1,40,"OQ","OQ_ONQ_M","26-40"
14701371,"GR",0.111331426,"OQ","OQ","OQ",1,1,1,1,79,"OQ","OQ_OQ_M",">65"
14701372,"GR",0.22266285,"OQ","OQ","66",1,1,1,1,71,"OQ","OQ_OQ_M",">65"
14701375,"GR",0.20566978,"OQ","66","OQ",1,1,1,2,68,"A","OQ_OQ_F",">65"
14701376,"GR",0.111331426,"OQ","OQ","OQ",1,1,1,1,66,"A","OQ_OQ_M",">65"
14701377,"GR",0.20566978,"OQ","OQ","OQ",1,1,1,2,63,"A","OQ_OQ_F","41-65"
14703601,"GR",0.65290767,"OQ","OQ","66",1,1,1,1,36,"OQ","OQ_OQ_M","26-40"
14703602,"GR",0.10283489,"ONQ","OQ","OQ",1,1,1,2,66,"ONQ","ONQ_OQ_F",">65"
14703604,"GR",0.81613463,"OQ","ONQ","66",1,1,1,1,53,"A","OQ_ONQ_M","41-65"
14703606,"GR",0.7768163,"OQ","OQ","OQ",3,1,1,1,19,"A","OQ_OQ_M","14-25"
14705733,"GR",0.28734165,"OQ","OQ","OQ",1,1,1,1,34,"A","OQ_OQ_M","26-40"
14708103,"GR",0.17519674,"C","ONQ","66",5,1,1,1,69,"C","C_ONQ_M",">65"
14708105,"GR",0.22266285,"C","OQ","66",1,1,1,1,70,"C","C_OQ_M",">65"
14708106,"GR",0.20566978,"OQ","OQ","OQ",1,1,1,2,68,"A","OQ_OQ_F",">65"
24101521,"GR",0.30845356,"OQ","OQ","OQ",2,1,1,2,39,"OQ","OQ_OQ_F","26-40"
24101524,"GR",0.55551827,"OQ","ONQ","66",1,1,1,1,41,"OQ","OQ_ONQ_M","41-65"
24101529,"GR",0.4112714,"OQ","OQ","OQ",2,2,1,2,52,"OQ","OQ_OQ_F","41-65"
24103650,"GR",0.35250366,"C","OQ","66",3,1,1,1,31,"C","C_OQ_M","26-40"
24103651,"GR",0.17625183,"OQ","C","PI",3,5,3,1,22,"C","OQ_C_M","14-25"
24103654,"GR",0.12629992,"C","OQ","66",1,1,1,1,86,"C","C_OQ_M",">65"
24103658,"GR",0.25259984,"OQ","OQ","66",2,1,1,1,80,"OQ","OQ_OQ_M",">65"
24103659,"GR",0.55551827,"OQ","OQ","66",2,1,1,1,35,"OQ","OQ_OQ_M","26-40"
24201455,"GR",0.61930037,"C","ONQ","66",5,1,1,1,50,"C","C_ONQ_M","41-65"
24201456,"GR",0.5140892,"OQ","ONQ","ONQ",2,1,1,2,47,"OQ","OQ_ONQ_F","41-65"
24203781,"GR",0.25259984,"OQ","OQ","OQ",1,1,1,1,60,"A","OQ_OQ_M","41-65"
24203782,"GR",0.35250366,"OQ","OQ","66",3,1,1,1,32,"A","OQ_OQ_M","26-40"
24203783,"GR",0.7577995,"OQ","OQ","OQ",1,1,1,1,56,"A","OQ_OQ_M","41-65"
24203784,"GR",0.37034553,"OQ","ONQ","ONQ",2,1,1,1,40,"OQ","OQ_ONQ_M","26-40"
24203786,"GR",0.15482509,"OQ","OQ","OQ",5,1,1,1,44,"C","OQ_OQ_M","41-65"
24303242,"GR",0.74069107,"OQ","ONQ","66",1,1,1,1,43,"OQ","OQ_ONQ_M","41-65"
24303243,"GR",0.25259984,"C","ONQ","66",1,1,1,1,73,"C","C_ONQ_M",">65"
24303246,"GR",0.2056357,"OQ","ONQ","ONQ",2,1,1,2,40,"OQ","OQ_ONQ_F","26-40"
24401622,"GR",0.55551827,"OQ","ONQ","66",2,1,1,1,52,"OQ","OQ_ONQ_M","41-65"
24401623,"GR",0.37889975,"OQ","C","66",2,1,1,1,84,"OQ","OQ_C_M",">65"
24401627,"GR",0.3209767,"PI","ONQ","66",3,1,1,1,39,"PI","PI_ONQ_M","26-40"
24404290,"GR",0.16048835,"C","PI","66",3,3,1,1,37,"C","C_PI_M","26-40"
24404297,"GR",0.25259984,"C","C","66",2,5,1,1,70,"C","C_C_M",">65"
24407173,"GR",0.30449492,"ONQ","PI","PI",3,1,1,2,35,"ONQ","ONQ_PI_F","26-40"
24407175,"GR",0.25259984,"OQ","OQ","66",1,1,1,1,67,"OQ","OQ_OQ_M",">65"
24407177,"GR",0.37889975,"OQ","OQ","OQ",1,1,1,1,63,"OQ","OQ_OQ_M","41-65"
24501603,"GR",0.25259984,"OQ","OQ","66",1,2,1,1,72,"OQ","OQ_OQ_M",">65"
24501606,"GR",0.23332204,"OQ","66","ONQ",2,2,1,2,66,"OQ","OQ_ONQ_F",">65"
24501607,"GR",0.37034553,"C","OQ","OQ",1,1,1,1,49,"C","C_OQ_M","41-65"
24501608,"GR",0.28232202,"OQ","ONQ","ONQ",1,1,1,2,33,"OQ","OQ_ONQ_F","26-40"
24504151,"GR",0.30845356,"OQ","OQ","OQ",2,2,1,2,43,"OQ","OQ_OQ_F","41-65"
24504152,"GR",0.25259984,"OQ","OQ","OQ",1,1,1,1,73,"OQ","OQ_OQ_M",">65"
24504156,"GR",0.34998307,"ONQ","OQ","OQ",1,1,1,2,60,"ONQ","ONQ_OQ_F","41-65"
24506761,"GR",0.3209767,"OQ","OQ","OQ",3,1,1,1,37,"OQ","OQ_OQ_M","26-40"
24506762,"GR",0.1014983,"ONQ","OQ","C",3,3,2,2,37,"ONQ","ONQ_C_F","26-40"
24506769,"GR",0.23332204,"OQ","OQ","ONQ",1,2,1,2,72,"A","OQ_ONQ_F",">65"
24509452,"GR",0.36203438,"OQ","PI","66",3,1,1,1,67,"C","OQ_PI_M",">65"
24509453,"GR",0.3209767,"C","OQ","66",3,1,1,1,52,"C","C_OQ_M","41-65"
24509455,"GR",0.11666102,"ONQ","OQ","OQ",1,1,1,2,61,"ONQ","ONQ_OQ_F","41-65"
24509456,"GR",0.24401014,"PI","OQ","OQ",5,1,1,2,73,"PI","PI_OQ_F",">65"
24511962,"GR",0.37889975,"ONQ","OQ","OQ",1,1,1,1,55,"ONQ","ONQ_OQ_M","41-65"
24511966,"GR",0.35250366,"OQ","OQ","66",3,1,1,1,33,"OQ","OQ_OQ_M","26-40"
24511967,"GR",0.37034553,"ONQ","ONQ","OQ",1,1,1,1,42,"ONQ","ONQ_ONQ_M","41-65"
24514501,"GR",0.11666102,"ONQ","66","OQ",1,1,1,2,66,"ONQ","ONQ_OQ_F",">65"
24514502,"GR",0.1014983,"OQ","C","PI",3,5,3,2,44,"C","OQ_PI_F","41-65"
24514503,"GR",0.25259984,"C","OQ","66",2,2,1,1,61,"C","C_OQ_M","41-65"
24514505,"GR",0.48146504,"C","OQ","OQ",3,1,1,1,46,"C","C_OQ_M","41-65"
24514506,"GR",0.3209767,"C","C","66",3,2,1,1,41,"C","C_C_M","41-65"
